mp-850191,0.999999642
mp-25544,0.999999642
mp-1210598,0.999999523
mp-532143,0.999999523
mp-558631,0.999999523
mp-1212884,0.999999404
mp-585388,0.999999404
mp-675065,0.999999285
mp-759090,0.999999046
mp-705354,0.999999046
mp-1226547,0.999998927
mp-1101913,0.999998689
mp-532212,0.999998569
mp-1280463,0.999998569
mp-12750,0.99999845
mp-772760,0.999998331
mp-817982,0.999998331
mp-1225650,0.999998093
mp-19351,0.999997854
mp-1077556,0.99999547
mp-1213060,0.999994874
mp-1043877,0.999994397
mp-772660,0.999994159
mp-1196953,0.99999404
mp-3317,0.999993801
mp-559700,0.999991179
mp-775329,0.999989748
mp-560112,0.999989271
mp-1163946,0.999988794
mp-1632,0.999988675
mp-561325,0.999988556
mp-676881,0.99998045
mp-1191216,0.999979615
mp-556373,0.999976993
mp-850949,0.999976277
mp-19801,0.999964952
mp-26394,0.999964952
mp-758821,0.999962211
mp-1210013,0.999960303
mp-1044399,0.999958754
mp-1224122,0.999949455
mp-1190577,0.999943972
mp-530284,0.999942899
mp-1191460,0.999935269
mp-513,0.999935269
mp-1025422,0.999920845
mp-776294,0.999909282
mp-20460,0.999906182
mp-754621,0.999902844
mp-554354,0.999893427
mp-1102486,0.999887824
mp-1192668,0.999882579
mp-25228,0.999854207
mp-22616,0.999850392
mp-28366,0.999839544
mp-1444407,0.999828815
mp-570421,0.999801457
mp-1178354,0.999789894
mp-677260,0.999782264
mp-753184,0.999736249
mp-18721,0.999735415
mp-1210723,0.9997136
mp-1208364,0.999672294
mp-1045357,0.999630332
mp-2237154,0.999581158
mp-1213126,0.999529362
mp-1192227,0.999493837
mp-1662331,0.999435604
mp-769213,0.999282658
mp-22334,0.999278247
mp-770499,0.999170303
mp-643577,0.998985827
mp-770187,0.998950958
mp-772502,0.998838365
mp-755628,0.998533368
mp-1197896,0.998399079
mp-752951,0.998177528
mp-1080205,0.99796021
mp-1103387,0.997839451
mp-1377939,0.997694671
mp-755851,0.997563481
mp-1221802,0.997309208
mp-1212574,0.997038484
mp-1210854,0.996939898
mp-1193750,0.995093703
mp-771843,0.994799614
mp-31931,0.994505823
mp-755782,0.993717432
mp-15734,0.993300319
mp-12569,0.993021786
mp-765593,0.99009788
mp-780087,0.989810705
mp-1205238,0.98963809
mp-1193451,0.989467323
mp-760012,0.989046633
mp-31909,0.988847733
mp-1212768,0.98880893
mp-1209642,0.988100171
mp-772610,0.985840917
mp-675297,0.985371768
mp-1283194,0.985282302
mp-560306,0.984730303
mp-550454,0.984028161
mp-1220416,0.976589501
mp-31761,0.975010574
mp-2222262,0.969994783
mp-1208925,0.960964918
mp-1199155,0.943608642
mp-19090,0.940772116
mp-768614,0.939478457
mp-1354911,0.933378339
mp-1016119,0.933264196
mp-1101460,0.931136727
mp-651847,0.924778223
mp-1043242,0.914017737
mp-26083,0.907273293
mp-20528,0.893414259
mp-677391,0.88585794
mp-21455,0.852485299
mp-19421,0.850859046
mp-1180150,0.821688712
mp-1226457,0.801526964
mp-862984,0.795625269
mp-781595,0.791886508
mp-1180571,0.784246862
mp-818655,0.721389353
mp-1208482,0.647038102
mp-18941,0.599997818
mp-1191616,0.596795857
mp-772093,0.593956351
mp-19407,0.581604779
mp-771135,0.54518503
mp-540592,0.541882932
mp-754915,0.524626434
mp-1201364,0.507848382
mp-1210198,0.492742568
mp-2610,0.479450971
mp-1197402,0.461150318
mp-850927,0.401621073
mp-1219036,0.398719937
mp-1221254,0.382538944
mp-578949,0.307926893
mp-1282563,0.29218924
mp-1364177,0.290537775
mp-778114,0.284519196
mp-863368,0.273317963
mp-1305204,0.256304055
mp-1199334,0.256267399
mp-13037,0.222920969
mp-1191408,0.216994673
mp-1248478,0.21106264
mp-1043170,0.179265544
mp-19175,0.136441112
mp-21241,0.133653745
mp-766215,0.128123194
mp-1245896,0.125228629
mp-551806,0.116907626
mp-21867,0.103732385
mp-1182492,0.099947944
mp-753692,0.093240596
mp-1224706,0.091583915
mp-775304,0.085998341
mp-554900,0.078651965
mp-16809,0.067397222
mp-570855,0.063243113
mp-763610,0.063062184
mp-1216821,0.06145405
mp-1176678,0.052241299
mp-694932,0.049919479
mp-1220832,0.045130428
mp-556391,0.038157757
mp-1213798,0.03659502
mp-1205062,0.032572761
mp-25970,0.026189892
mp-757358,0.026001882
mp-1219082,0.024246883
mp-1097146,0.024080936
mp-540146,0.022672269
mp-1403563,0.022457812
mp-1194329,0.022429185
mp-754106,0.021498673
mp-1194679,0.020325981
mp-19349,0.018112484
mp-778858,0.017675813
mp-18855,0.017443907
mp-755605,0.016774358
mp-1208106,0.016000127
mp-1105362,0.013160178
mp-1222501,0.012779686
mp-755872,0.01209622
mp-1399454,0.011803033
mp-1208375,0.011482607
mp-19503,0.010536565
mp-763507,0.010483689
mp-1078795,0.009189622
mp-1191329,0.009032666
mp-775293,0.008848534
mp-1194532,0.007966161
mp-25958,0.007437769
mp-1220862,0.006514492
mp-25383,0.005351372
mp-1212866,0.004822929
mp-759353,0.004759742
mp-1237476,0.004392284
mp-1226590,0.004320333
mp-758241,0.004220353
mp-1223358,0.003358276
mp-1329713,0.003281866
mp-675580,0.003148127
mp-581229,0.003097946
mp-753779,0.003057445
mp-1406903,0.002909554
mp-774306,0.002616023
mp-31518,0.002513512
mp-1078847,0.00240966
mp-1249486,0.00224938
mp-19980,0.002117043
mp-542297,0.002083686
mp-766401,0.001938465
mp-774243,0.001887773
mp-18656,0.001821442
mp-562833,0.001732225
mp-1210668,0.001642512
mp-674480,0.00153206
mp-17360,0.001396005
mp-561343,0.001374417
mp-1206153,0.001367685
mp-650954,0.001069347
mp-13343,0.00105283
mp-758596,0.001002092
mp-754460,0.000993849
mp-756207,0.000992768
mp-5945,0.00099254
mp-1025483,0.000981478
mp-1376528,0.000974827
mp-13342,0.000899931
mp-31422,0.00087109
mp-30084,0.000839565
mp-1212116,0.000736507
mp-557389,0.000731291
mp-1191716,0.000676557
mp-558800,0.000624864
mp-427,0.000604229
mp-1210501,0.000538824
mp-720248,0.000419696
mp-1193336,0.0004106
mp-542710,0.000408193
mp-1224149,0.000402023
mp-1978995,0.000355851
mp-567415,0.000336695
mp-768281,0.000311864
mp-1176598,0.000283604
mp-28619,0.000282996
mp-559748,0.000245254
mp-16381,0.000241459
mp-16762,0.000204077
mp-18869,0.000195075
mp-18787,0.000181589
mp-605856,0.000178724
mp-560199,0.000169897
mp-1200659,0.000169848
mp-772322,0.000164544
mp-21877,0.000156182
mp-1348445,0.000140637
mp-699575,0.000134782
mp-504398,0.00011781
mp-15282,0.000110356
mp-1208678,0.000109053
mp-1208627,9.84E-05
mp-1287666,9.78E-05
mp-1002574,9.59E-05
mp-1184775,9.26E-05
mp-773071,9.17E-05
mp-1191130,8.89E-05
mp-1197396,8.65E-05
mp-1220801,7.12E-05
mp-1208888,6.93E-05
mp-29778,6.60E-05
mp-18881,6.08E-05
mp-755644,6.06E-05
mp-753254,5.68E-05
mp-762412,5.39E-05
mp-770690,5.27E-05
mp-29876,4.17E-05
mp-22579,3.48E-05
mp-734053,3.47E-05
mp-17967,3.08E-05
mp-1229042,3.08E-05
mp-1206008,3.06E-05
mp-540593,2.76E-05
mp-776755,2.73E-05
mp-1192121,2.65E-05
mp-1212684,2.45E-05
mp-754159,2.40E-05
mp-1245544,2.37E-05
mp-772149,2.29E-05
mp-1224249,2.14E-05
mp-13643,2.05E-05
mp-1176529,1.96E-05
mp-757437,1.81E-05
mp-727750,1.77E-05
mp-1197378,1.75E-05
mp-766688,1.62E-05
mp-1013842,1.53E-05
mp-1043433,1.48E-05
mp-1043355,1.48E-05
mp-1210177,1.43E-05
mp-1210122,1.38E-05
mp-1003854,1.35E-05
mp-1201086,1.23E-05
mp-1188536,1.10E-05
mp-2352131,1.09E-05
mp-769334,1.05E-05
mp-560522,1.03E-05
mp-1213196,9.93E-06
mp-555755,9.63E-06
mp-1213223,8.00E-06
mp-541990,7.92E-06
mp-641651,7.71E-06
mp-1042498,7.69E-06
mp-19029,7.21E-06
mp-765466,5.83E-06
mp-880385,5.73E-06
mp-1405588,5.31E-06
mp-818574,5.06E-06
mp-1195819,4.86E-06
mp-753511,4.47E-06
mp-1190444,4.45E-06
mp-975064,4.40E-06
mp-1095254,4.39E-06
mp-654225,4.13E-06
mp-1184436,4.04E-06
mp-16185,3.78E-06
mp-775864,3.66E-06
mp-29747,3.37E-06
mp-772493,3.28E-06
mp-1180172,3.18E-06
mp-1196391,3.06E-06
mp-772882,2.97E-06
mp-1394584,2.54E-06
mp-849393,2.50E-06
mp-39933,2.50E-06
mp-1193915,2.40E-06
mp-1217948,2.37E-06
mp-1100794,2.27E-06
mp-1226540,2.17E-06
mp-1209729,2.14E-06
mp-779217,1.89E-06
mp-16713,1.85E-06
mp-34782,1.67E-06
mp-1212656,1.62E-06
mp-775862,1.60E-06
mp-25238,1.53E-06
mp-1191685,1.53E-06
mp-34978,1.52E-06
mp-1223332,1.52E-06
mp-1224206,1.47E-06
mp-1211045,1.38E-06
mp-1048915,1.37E-06
mp-1069723,1.35E-06
mp-639160,1.33E-06
mp-1191988,1.24E-06
mp-761229,1.17E-06
mp-3219,1.07E-06
mp-27818,1.03E-06
mp-1191349,1.01E-06
mp-1666995,1.01E-06
mp-759749,9.02E-07
mp-1281007,8.68E-07
mp-1099034,8.58E-07
mp-770912,8.39E-07
mp-756726,8.09E-07
mp-1208103,8.06E-07
mp-776388,7.51E-07
mp-21222,7.37E-07
mp-505216,7.13E-07
mp-1190368,7.02E-07
mp-5997,6.91E-07
mp-756291,6.55E-07
mp-19072,6.34E-07
mp-22365,5.94E-07
mp-1029407,5.66E-07
mp-1080245,5.65E-07
mp-1210642,5.62E-07
mp-540537,5.30E-07
mp-1446711,5.29E-07
mp-698686,5.18E-07
mp-21444,4.99E-07
mp-1212395,4.99E-07
mp-1194518,4.87E-07
mp-1154719,4.84E-07
mp-725121,4.82E-07
mp-1097023,4.67E-07
mp-1176384,4.64E-07
mp-1029775,4.54E-07
mp-863436,4.38E-07
mp-1071877,4.28E-07
mp-1224707,4.04E-07
mp-2216037,3.97E-07
mp-1286896,3.95E-07
mp-20287,3.58E-07
mp-754646,3.47E-07
mp-1192125,3.44E-07
mp-763259,3.44E-07
mp-19945,3.44E-07
mp-1173803,3.41E-07
mp-1099683,3.36E-07
mp-1394047,2.79E-07
mp-758852,2.68E-07
mp-756290,2.56E-07
mp-1235423,2.52E-07
mp-557295,2.49E-07
mp-1192250,2.41E-07
mp-770592,2.41E-07
mp-694957,2.36E-07
mp-677429,2.36E-07
mp-530395,2.32E-07
mp-1210954,2.19E-07
mp-1196651,2.07E-07
mp-29100,2.06E-07
mp-768381,2.00E-07
mp-780325,1.94E-07
mp-697672,1.86E-07
mp-774433,1.83E-07
mp-26985,1.75E-07
mp-989554,1.74E-07
mp-645545,1.62E-07
mp-15604,1.60E-07
mp-1043383,1.59E-07
mp-1199914,1.58E-07
mp-1190272,1.53E-07
mp-17308,1.45E-07
mp-16461,1.42E-07
mp-1143147,1.41E-07
mp-1200081,1.40E-07
mp-17766,1.34E-07
mp-18318,1.29E-07
mp-647680,1.25E-07
mp-1227996,1.23E-07
mp-1304778,1.15E-07
mp-504106,1.13E-07
mp-644325,1.11E-07
mp-1191929,1.09E-07
mp-754880,1.08E-07
mp-1212003,1.01E-07
mp-560990,9.83E-08
mp-1190601,9.23E-08
mp-504168,8.86E-08
mp-857359,8.85E-08
mp-1212508,8.18E-08
mp-744259,8.12E-08
mp-1208020,7.55E-08
mp-1205968,7.50E-08
mp-1859,7.40E-08
mp-20548,7.39E-08
mp-859108,6.73E-08
mp-867932,6.62E-08
mp-768088,6.17E-08
mp-30995,5.62E-08
mp-505818,5.59E-08
mp-752718,5.43E-08
mp-1077240,5.33E-08
mp-560082,5.31E-08
mp-1364639,5.11E-08
mp-1202364,5.03E-08
mp-982777,5.02E-08
mp-1711,4.35E-08
mp-1208485,4.33E-08
mp-690508,4.16E-08
mp-765473,3.95E-08
mp-1190816,3.94E-08
mp-1213305,3.79E-08
mp-1191115,3.67E-08
mp-555605,3.53E-08
mp-770543,3.39E-08
mp-1201493,3.34E-08
mp-17901,3.29E-08
mp-1252316,3.26E-08
mp-1181218,3.13E-08
mp-17113,3.07E-08
mp-756545,2.94E-08
mp-22753,2.93E-08
mp-1248317,2.67E-08
mp-1675,2.53E-08
mp-1222755,2.31E-08
mp-637431,2.24E-08
mp-861061,2.18E-08
mp-972147,2.13E-08
mp-1224192,2.05E-08
mp-1223206,2.05E-08
mp-763317,1.92E-08
mp-22361,1.85E-08
mp-1095627,1.84E-08
mp-18391,1.63E-08
mp-1143876,1.62E-08
mp-504692,1.60E-08
mp-1233186,1.56E-08
mp-759036,1.55E-08
mp-1200077,1.41E-08
mp-1191902,1.35E-08
mp-1200004,1.33E-08
mp-14708,1.29E-08
mp-1210977,1.26E-08
mp-753672,1.19E-08
mp-1289249,1.10E-08
mp-19446,1.08E-08
mp-1234735,1.06E-08
mp-531674,1.02E-08
mp-733680,1.01E-08
mp-1210209,9.93E-09
mp-758459,9.81E-09
mp-26579,9.58E-09
mp-676270,9.40E-09
mp-30272,9.21E-09
mp-857350,8.77E-09
mp-4582,8.50E-09
mp-771237,8.50E-09
mp-21159,8.48E-09
mp-1078341,8.38E-09
mp-15644,8.32E-09
mp-1210234,8.29E-09
mp-21880,7.99E-09
mp-753321,7.84E-09
mp-1212878,7.82E-09
mp-1227384,7.81E-09
mp-25969,7.42E-09
mp-685944,7.35E-09
mp-19113,6.80E-09
mp-1323707,6.58E-09
mp-1043807,6.43E-09
mp-608594,6.38E-09
mp-1019599,6.24E-09
mp-755636,6.02E-09
mp-1228098,5.71E-09
mp-758053,5.68E-09
mp-26005,5.27E-09
mp-1181711,5.20E-09
mp-1246402,5.11E-09
mp-1229313,4.82E-09
mp-756066,4.78E-09
mp-1209582,4.69E-09
mp-1195760,4.20E-09
mp-1237317,4.10E-09
mp-1046805,4.01E-09
mp-559910,3.94E-09
mp-772121,3.93E-09
mp-1351269,3.85E-09
mp-1203429,3.83E-09
mp-26820,3.82E-09
mp-18130,3.65E-09
mp-756457,3.57E-09
mp-704992,3.56E-09
mp-773181,3.41E-09
mp-30902,3.36E-09
mp-864993,3.25E-09
mp-20223,3.05E-09
mp-770555,3.03E-09
mp-28915,3.03E-09
mp-768444,2.95E-09
mp-1042761,2.79E-09
mp-6172,2.75E-09
mp-1264130,2.72E-09
mp-772265,2.69E-09
mp-755160,2.67E-09
mp-752521,2.67E-09
mp-1213826,2.60E-09
mp-561267,2.59E-09
mp-1201657,2.59E-09
mp-1021950,2.57E-09
mp-554449,2.56E-09
mp-1225390,2.54E-09
mp-1201589,2.43E-09
mp-752790,2.40E-09
mp-1120753,2.40E-09
mp-1202030,2.38E-09
mp-1210390,2.37E-09
mp-1192093,2.28E-09
mp-1018700,2.17E-09
mp-754373,2.17E-09
mp-849345,2.13E-09
mp-1046653,2.09E-09
mp-17812,2.08E-09
mp-768078,2.05E-09
mp-19226,2.02E-09
mp-859125,1.99E-09
mp-976384,1.98E-09
mp-1202304,1.92E-09
mp-26840,1.90E-09
mp-1102008,1.83E-09
mp-1200026,1.83E-09
mp-18405,1.82E-09
mp-1204645,1.76E-09
mp-1223197,1.69E-09
mp-1192202,1.65E-09
mp-766689,1.59E-09
mp-1199094,1.59E-09
mp-1209621,1.58E-09
mp-540658,1.57E-09
mp-755176,1.53E-09
mp-752590,1.48E-09
mp-1212905,1.48E-09
mp-1198929,1.46E-09
mp-542274,1.43E-09
mp-556289,1.41E-09
mp-758741,1.33E-09
mp-1201517,1.33E-09
mp-1185893,1.32E-09
mp-1210502,1.25E-09
mp-1196973,1.19E-09
mp-782011,1.15E-09
mp-25259,1.14E-09
mp-1198465,1.13E-09
mp-555687,1.12E-09
mp-1307826,1.11E-09
mp-1251086,1.11E-09
mp-557611,1.07E-09
mp-1190293,1.05E-09
mp-1204735,1.05E-09
mp-1200192,1.03E-09
mp-7013,1.02E-09
mp-1029605,1.02E-09
mp-1097763,1.00E-09
mp-754573,9.55E-10
mp-1198294,9.38E-10
mp-1197081,9.35E-10
mp-558131,9.31E-10
mp-2015,9.30E-10
mp-891361,9.07E-10
mp-581345,8.82E-10
mp-1199561,8.49E-10
mp-1866196,8.47E-10
mp-773505,8.30E-10
mp-1198070,7.96E-10
mp-1208249,7.79E-10
mp-582378,7.54E-10
mp-769345,7.26E-10
mp-1214074,7.17E-10
mp-1198017,7.07E-10
mp-1198707,7.06E-10
mp-6956,6.75E-10
mp-1520481,6.71E-10
mp-1079919,6.70E-10
mp-689981,6.44E-10
mp-650392,6.35E-10
mp-1212391,6.19E-10
mp-761765,6.17E-10
mp-542469,6.16E-10
mp-776216,5.93E-10
mp-1225925,5.77E-10
mp-1044590,5.44E-10
mp-18822,5.43E-10
mp-762236,5.27E-10
mp-752527,4.98E-10
mp-582797,4.85E-10
mp-672368,4.82E-10
mp-554007,4.76E-10
mp-11904,4.71E-10
mp-867230,4.53E-10
mp-1200859,4.50E-10
mp-1190178,4.34E-10
mp-1285961,4.05E-10
mp-1281333,3.93E-10
mp-683963,3.84E-10
mp-756246,3.80E-10
mp-505572,3.75E-10
mp-1225780,3.69E-10
mp-756172,3.40E-10
mp-861555,3.32E-10
mp-1201130,3.19E-10
mp-1046527,2.99E-10
mp-675021,2.98E-10
mp-1198653,2.96E-10
mp-19043,2.87E-10
mp-1199103,2.82E-10
mp-774557,2.81E-10
mp-1213281,2.65E-10
mp-530567,2.62E-10
mp-18269,2.62E-10
mp-559160,2.60E-10
mp-1227314,2.57E-10
mp-757351,2.48E-10
mp-7719,2.45E-10
mp-19137,2.41E-10
mp-1016095,2.32E-10
mp-1252778,2.32E-10
mp-694890,2.27E-10
mp-1192291,2.18E-10
mp-25261,2.13E-10
mp-1224200,2.13E-10
mp-768616,2.10E-10
mp-21060,2.03E-10
mp-754149,2.01E-10
mp-1192160,1.91E-10
mp-559505,1.88E-10
mp-1246503,1.82E-10
mp-754302,1.80E-10
mp-781012,1.76E-10
mp-10476,1.75E-10
mp-25932,1.74E-10
mp-17591,1.70E-10
mp-1203835,1.70E-10
mp-1209473,1.70E-10
mp-560083,1.64E-10
mp-753674,1.61E-10
mp-779908,1.61E-10
mp-17062,1.60E-10
mp-697828,1.57E-10
mp-1221294,1.53E-10
mp-767709,1.49E-10
mp-22771,1.49E-10
mp-28079,1.47E-10
mp-1204415,1.47E-10
mp-1198965,1.46E-10
mp-604254,1.46E-10
mp-1190931,1.44E-10
mp-1080210,1.43E-10
mp-1096144,1.43E-10
mp-1221052,1.35E-10
mp-974392,1.32E-10
mp-1250522,1.32E-10
mp-776397,1.25E-10
mp-1928,1.25E-10
mp-1204195,1.23E-10
mp-1222977,1.23E-10
mp-1213361,1.22E-10
mp-21794,1.21E-10
mp-1225141,1.17E-10
mp-559532,1.13E-10
mp-1195887,1.11E-10
mp-778008,1.08E-10
mp-1029804,1.04E-10
mp-778061,9.96E-11
mp-753576,9.93E-11
mp-1191359,9.76E-11
mp-542748,9.70E-11
mp-21036,9.36E-11
mp-21149,9.33E-11
mp-19469,9.14E-11
mp-1212714,8.97E-11
mp-775273,8.93E-11
mp-1246222,8.64E-11
mp-757017,8.57E-11
mp-1200778,8.53E-11
mp-1040460,8.45E-11
mp-556404,8.04E-11
mp-1386773,7.95E-11
mp-530513,7.91E-11
mp-15225,7.74E-11
mp-1228485,7.59E-11
mp-562450,7.30E-11
mp-759533,7.05E-11
mp-774792,6.95E-11
mp-1212482,6.68E-11
mp-1216918,6.30E-11
mp-556338,6.02E-11
mp-757183,6.00E-11
mp-1080074,5.92E-11
mp-755874,5.81E-11
mp-1210924,5.79E-11
mp-753100,5.78E-11
mp-22474,5.75E-11
mp-555525,5.73E-11
mp-1245397,5.68E-11
mp-1210830,5.68E-11
mp-1197813,5.62E-11
mp-1213908,5.56E-11
mp-16993,5.29E-11
mp-1200538,5.21E-11
mp-887746,5.16E-11
mp-1212096,5.12E-11
mp-737304,5.04E-11
mp-2230560,4.91E-11
mp-2229598,4.89E-11
mp-545404,4.85E-11
mp-1213107,4.78E-11
mp-768590,4.78E-11
mp-1080213,4.63E-11
mp-1235199,4.62E-11
mp-755125,4.44E-11
mp-1176463,4.32E-11
mp-12085,4.24E-11
mp-1192272,4.19E-11
mp-554082,4.14E-11
mp-1099905,3.65E-11
mp-29774,3.64E-11
mp-1207992,3.61E-11
mp-573109,3.48E-11
mp-1222225,3.47E-11
mp-757876,3.29E-11
mp-17508,3.14E-11
mp-779766,3.10E-11
mp-1198166,3.03E-11
mp-1247021,3.01E-11
mp-1306705,2.95E-11
mp-18846,2.85E-11
mp-19838,2.75E-11
mp-770538,2.73E-11
mp-757315,2.69E-11
mp-1213082,2.63E-11
mp-1203045,2.62E-11
mp-1234038,2.62E-11
mp-505434,2.59E-11
mp-757294,2.51E-11
mp-30889,2.47E-11
mp-1203724,2.45E-11
mp-774345,2.39E-11
mp-5977,2.36E-11
mp-1233730,2.26E-11
mp-15603,2.18E-11
mp-756420,2.15E-11
mp-754222,2.15E-11
mp-18607,2.04E-11
mp-4930,2.01E-11
mp-556070,1.99E-11
mp-1233177,1.96E-11
mp-1210223,1.86E-11
mp-761073,1.82E-11
mp-22224,1.81E-11
mp-561362,1.75E-11
mp-663,1.68E-11
mp-1369222,1.68E-11
mp-755627,1.66E-11
mp-698762,1.63E-11
mp-26554,1.56E-11
mp-1222768,1.51E-11
mp-1233081,1.43E-11
mp-775389,1.43E-11
mp-1180143,1.37E-11
mp-555973,1.34E-11
mp-555331,1.33E-11
mp-1305141,1.29E-11
mp-772758,1.29E-11
mp-861258,1.28E-11
mp-1201703,1.27E-11
mp-695491,1.27E-11
mp-1210026,1.27E-11
mp-1210843,1.27E-11
mp-1191390,1.25E-11
mp-984836,1.23E-11
mp-1192396,1.21E-11
mp-699370,1.19E-11
mp-754208,1.16E-11
mp-15161,1.16E-11
mp-1101043,1.15E-11
mp-1305509,1.13E-11
mp-1221448,1.11E-11
mp-562404,1.11E-11
mp-2229045,1.07E-11
mp-1227561,1.06E-11
mp-1250185,1.04E-11
mp-559111,1.03E-11
mp-1190063,1.00E-11
mp-1189006,9.77E-12
mp-557232,9.75E-12
mp-1223719,9.63E-12
mp-1233288,9.62E-12
mp-776984,9.32E-12
mp-1195628,9.26E-12
mp-768942,9.15E-12
mp-10935,9.11E-12
mp-755324,8.98E-12
mp-676311,8.54E-12
mp-1194946,8.54E-12
mp-12323,8.50E-12
mp-1204871,8.40E-12
mp-1210216,8.32E-12
mp-1204413,8.03E-12
mp-757255,7.36E-12
mp-1195048,7.35E-12
mp-570009,7.19E-12
mp-1205887,6.98E-12
mp-1199562,6.94E-12
mp-560149,6.80E-12
mp-25239,6.78E-12
mp-1194641,6.73E-12
mp-1206505,6.68E-12
mp-1290858,6.53E-12
mp-1236794,6.29E-12
mp-1217741,6.25E-12
mp-1207600,5.95E-12
mp-17237,5.82E-12
mp-651997,5.73E-12
mp-1221914,5.67E-12
mp-1211172,5.56E-12
mp-686543,5.29E-12
mp-1176389,5.21E-12
mp-1217658,5.18E-12
mp-29173,4.64E-12
mp-706252,4.61E-12
mp-757454,4.52E-12
mp-1341839,4.47E-12
mp-754110,4.44E-12
mp-1016120,4.30E-12
mp-1062988,4.30E-12
mp-626270,4.30E-12
mp-771892,4.10E-12
mp-559840,4.03E-12
mp-1261497,3.79E-12
mp-755416,3.79E-12
mp-10862,3.77E-12
mp-760425,3.70E-12
mp-971813,3.62E-12
mp-1194306,3.57E-12
mp-5069,3.53E-12
mp-1080207,3.50E-12
mp-1213848,3.48E-12
mp-1290242,3.42E-12
mp-15707,3.36E-12
mp-1265975,3.36E-12
mp-555990,3.24E-12
mp-1250467,3.16E-12
mp-1191288,3.12E-12
mp-1253150,3.02E-12
mp-763253,3.00E-12
mp-559874,2.98E-12
mp-1227538,2.95E-12
mp-541468,2.68E-12
mp-1227515,2.67E-12
mp-754191,2.63E-12
mp-568541,2.58E-12
mp-768608,2.56E-12
mp-1177617,2.54E-12
mp-758407,2.52E-12
mp-1565615,2.51E-12
mp-1047643,2.46E-12
mp-1304288,2.45E-12
mp-505332,2.43E-12
mp-1223178,2.42E-12
mp-771330,2.41E-12
mp-1191195,2.40E-12
mp-764074,2.40E-12
mp-755390,2.39E-12
mp-1234803,2.38E-12
mp-1045536,2.33E-12
mp-18494,2.30E-12
mp-1310662,2.22E-12
mp-22528,2.13E-12
mp-531163,2.07E-12
mp-755345,2.04E-12
mp-21939,2.03E-12
mp-759206,2.03E-12
mp-768762,1.93E-12
mp-1195908,1.92E-12
mp-1206629,1.89E-12
mp-1045514,1.85E-12
mp-1311690,1.84E-12
mp-18851,1.84E-12
mp-1287673,1.79E-12
mp-1359741,1.78E-12
mp-766225,1.75E-12
mp-1228826,1.68E-12
mp-26846,1.64E-12
mp-757427,1.64E-12
mp-754809,1.62E-12
mp-1046609,1.61E-12
mp-557890,1.58E-12
